,0
12.98938126890086,3.3464285714285698
11.003272357846814,3.53703703703704
12.257448599898455,4.42213666987488
11.255224409017869,4.42213666987488
12.175899344087815,2.995
12.384760960499756,2.995
11.242392089924213,3.53703703703704
11.339037400697954,3.88214285714286
4.068387216901613,1.76724137931034
7.9469380609478675,1.86
11.945131015057266,2.995
11.163988142647668,2.0
10.065141492520254,3.3464285714285698
10.28770319523542,0.6
14.33463926237825,1.86
11.780598056450591,2.995
6.123958091907115,2.7
11.416218202563787,4.42213666987488
11.60195149655404,4.42213666987488
11.981175518020923,2.53352601156069
11.733693862150016,4.42213666987488
10.619608791344636,1.86
2.078156560100363,1.86
11.99385735388178,1.76724137931034
11.292214492685876,2.995
12.844898447820118,3.3464285714285698
11.578727050701133,2.995
15.758967534278039,2.0
15.843898436055696,4.42213666987488
13.20618508912429,2.995
14.071709556405661,2.995
8.980798682331672,4.42213666987488
12.909627334459472,2.53352601156069
2.921976252375468,1.86
1.6735089759857629,2.0
10.474213107728502,2.53352601156069
18.769855716532103,1.86
20.12935261098593,1.86
19.09040811960262,2.02088670528662
17.586225015297213,1.86
14.799100576520724,1.86
13.433372250988947,1.86
18.349187358965068,3.53703703703704
9.484659667873968,1.86
12.139955829541387,3.40119047619048
4.116873814904341,1.76724137931034
24.706270069481118,1.76724137931034
16.88537914161414,3.3464285714285698
17.07103180097735,1.86
12.66141412845036,3.3464285714285698
15.433140522413343,2.1572928821470203
13.196221349623642,2.1
6.322888586761463,2.5
2.6343907385969185,3.29359165424739
17.722477024662897,2.8125
8.581411699281427,1.86
4.315210853736092,2.1
1.8974510603960766,2.02088670528662
13.48492072067541,3.53703703703704
2.3621551869445296,2.1
1.9597287508555916,2.02088670528662
15.680310077717838,3.3464285714285698
1.6874489480288901,3.2708333333333304
2.088069292498826,2.1
1.7547978851234025,2.02088670528662
10.990628572059961,2.1
18.229243801688533,3.53703703703704
14.621998704582463,4.42213666987488
2.3082348991077266,2.1
1.8561818119952047,2.0
1.8384415256928837,2.0
7.087873625068715,4.42213666987488
1.679077823812283,3.40119047619048
12.35205754146865,2.995
7.447067508675957,3.53703703703704
2.5833257050217933,3.29359165424739
1.8745094074183033,2.0
11.98161659454991,2.53352601156069
2.2528539857249035,3.29359165424739
2.1610711667461615,3.29359165424739
3.4903528214307236,3.40119047619048
16.171172355279715,2.53352601156069
12.179176929578542,4.42213666987488
11.345031215176085,4.42213666987488
11.625570243614794,2.53352601156069
11.883384336464186,2.53352601156069
1.4984043595021723,3.29359165424739
15.837612016410906,2.53352601156069
4.72606121327388,2.7
6.246906131385984,2.0
3.0846752106872493,3.40119047619048
18.279835289308483,2.53352601156069
4.2696985293770755,2.1
5.117830207288398,2.02088670528662
15.758838037668578,2.0
5.1111699430797675,3.53703703703704
5.09420023512136,3.53703703703704
5.149525275153292,2.02088670528662
13.40613695078233,1.86
4.277436869453931,2.0
8.176390554685174,3.53703703703704
20.751218018530327,3.53703703703704
20.712088996917327,3.53703703703704
6.146039870356013,2.0
1.1331039536530578,3.40119047619048
4.059167291657066,2.1
15.870154157014293,4.42213666987488
4.4303963309373575,2.1
14.912846705743657,4.42213666987488
4.002389340628719,3.40119047619048
12.329335730902011,3.53703703703704
11.535514880653295,4.42213666987488
9.672223877129658,2.995
4.240100362036889,2.1
4.1150804175488584,2.1
4.407941028486304,2.1
4.345396258667611,2.1
10.54843774985731,2.53352601156069
10.344084506138731,3.3464285714285698
8.105271214763073,1.86
2.4723976445505476,3.29359165424739
3.1410178927355497,3.40119047619048
4.299166464234185,2.1
11.731924818186243,2.995
10.037674876733742,2.995
10.013912291114806,2.995
12.08690738083485,4.42213666987488
3.1928633495973875,3.40119047619048
3.0960288962386224,3.40119047619048
3.053004702211838,3.40119047619048
2.1614280457583828,2.1
15.920669936100044,2.995
3.417989257475539,3.40119047619048
3.2049992560853235,3.40119047619048
8.957431002796431,3.3464285714285698
3.7010784804363923,3.29359165424739
2.1517000676931266,2.1
2.178918451301841,2.1
1.41448351287506,3.40119047619048
1.4902594792314001,2.0
1.5249126210545856,2.0
1.7235069956992994,3.29359165424739
1.7680879167504329,3.29359165424739
15.759668420025566,2.0
3.999791703360585,3.40119047619048
3.4613237658181353,3.40119047619048
3.606402888994039,3.29359165424739
15.959107028509587,4.42213666987488
15.726294281499003,4.42213666987488
15.793007452005877,4.42213666987488
4.91683797232775,3.29359165424739
15.707805498512652,2.0
15.809486810449732,4.42213666987488
15.844648916272465,4.42213666987488
2.0737131415479744,2.1
2.205599097480756,2.1
2.171687595300479,2.1
2.235867131931622,2.1
2.1519015175206317,2.1
2.4544848231418177,2.1
2.2159298612605545,2.1
3.126711250685202,3.40119047619048
15.470849525737359,3.3464285714285698
3.9666491322555757,3.29359165424739
4.0567198529301365,3.29359165424739
2.339097160455064,2.0
13.267977194353923,2.02088670528662
15.90652449307547,2.53352601156069
13.1039279478688,2.0
10.024284413304395,3.3464285714285698
10.07483683109792,3.3464285714285698
10.84234390753831,4.42213666987488
2.893114852701454,1.86
2.209429218848842,2.1
10.099047119383822,3.3464285714285698
2.9230740917575786,2.1
13.453628904043077,1.86
3.658675700749737,0.6
4.226504113299906,3.40119047619048
5.0825581344185995,3.53703703703704
2.5481910757492074,2.1
15.019604674254202,1.86
15.739904013708607,2.0
5.123066463728129,3.53703703703704
4.394761941604271,3.29359165424739
2.4882564414105355,2.1
15.72274777800136,2.0
15.771370497238587,2.0
15.847108134041653,2.0
17.408635569750256,2.995
15.773312302328629,2.0
15.843774947983771,2.0
17.087313394898416,2.0
15.823331888146004,2.0
3.2172955109195414,3.40119047619048
14.583549991065036,3.53703703703704
15.164778101731084,3.53703703703704
4.067533732245149,2.1572928821470203
2.0799065138651653,3.29359165424739
13.750896625753821,3.53703703703704
1.5560384022339755,2.0
1.4826704888768583,3.29359165424739
11.551229774540499,1.86
2.4261749243001725,3.29359165424739
12.407444309165813,2.1
12.84899153494763,3.53703703703704
2.811185167669715,3.29359165424739
2.4761981493215077,2.0
1.1094386517572987,2.1572928821470203
2.71363063544667,3.29359165424739
1.6768718579905872,3.29359165424739
2.5128108441587633,3.29359165424739
2.7957237748457464,3.29359165424739
2.6789973967338456,3.29359165424739
14.552369847718051,3.53703703703704
2.218392048955163,3.29359165424739
11.020801138788372,2.995
14.736137413607773,3.53703703703704
9.628232615434404,3.88214285714286
15.568472238604738,1.86
15.567533369230194,1.86
2.098752026498087,3.29359165424739
15.633851524069229,1.86
15.205095978150794,1.86
15.540080377874977,1.86
15.665911761570186,1.86
15.651509875226036,1.86
15.759861186827044,1.86
15.504264514011016,1.86
15.569453094930733,1.86
15.453329064003473,1.86
15.60667817174442,3.53703703703704
15.829492330397551,3.53703703703704
15.89461625358148,1.86
15.673343856842445,3.53703703703704
10.521266881331897,2.995
15.588863268152783,1.86
14.000624038289022,1.86
15.939091789491712,1.86
15.630162147997373,3.53703703703704
15.900432680330761,1.86
10.023360296332669,2.1572928821470203
15.793619278291274,3.53703703703704
16.795561751101644,3.53703703703704
3.730275473993101,4.42213666987488
9.629702120681124,3.88214285714286
17.184475531075872,2.0
4.684246339156804,2.7
2.3573470581365656,2.02088670528662
11.093001669516632,2.995
4.501001392664098,2.7
4.025983370592717,3.53703703703704
11.079471138032874,2.995
4.142510562910907,3.53703703703704
1.7337037086094669,3.40119047619048
15.465005620115699,2.995
12.381127902040038,2.995
16.434932096018752,3.53703703703704
3.8628168777052765,3.53703703703704
4.19107188660512,2.7
14.761192260967032,2.53352601156069
11.621110187740074,3.53703703703704
11.33494097727308,4.42213666987488
4.691109228947544,2.7
4.496903340178359,2.7
4.378679483755596,2.7
8.818211192588524,2.7
8.430700332567039,2.7
1.8455495411974634,3.53703703703704
11.815251526745678,4.42213666987488
6.279200559983211,2.0
6.237366663858536,2.0
4.9290542448884995,1.975
14.072634611289596,3.3464285714285698
2.5405757477288597,3.29359165424739
14.42989189406131,1.86
14.856028087848097,1.86
14.324221353205322,1.86
14.292049840563374,1.86
12.283215863965376,3.53703703703704
14.220403404381344,1.86
11.910076008032721,3.53703703703704
11.904659748530642,3.53703703703704
12.647058852335842,3.53703703703704
11.459359534228104,1.86
3.0562127764696503,3.53703703703704
15.346076453754685,3.3464285714285698
12.252593850248903,4.42213666987488
4.369097933036999,2.02088670528662
4.488015621698608,2.02088670528662
2.233702557709563,2.02088670528662
14.197027730647491,1.86
2.9650915649175085,3.53703703703704
1.8134152639488739,2.0
13.890088567600149,3.53703703703704
1.584224226655706,2.0
2.580215899180499,3.29359165424739
2.632920504457786,3.29359165424739
2.8424748934762123,3.29359165424739
2.9516752891464804,3.40119047619048
11.145536904840238,1.86
2.7106921329518463,3.29359165424739
15.642931034569603,1.86
5.091036953921477,0.6
9.628249962339757,3.88214285714286
2.629533556694801,3.29359165424739
10.122014619757877,2.995
3.4146425136804246,2.02088670528662
1.845379962307307,2.0
1.8318244295620238,2.0
1.7559980344417956,2.0
1.6679115492640193,3.29359165424739
1.6671402217433786,3.29359165424739
13.352170942320736,3.53703703703704
2.4129273474334942,2.0
3.3604457666519694,2.7
2.5376808276658642,3.29359165424739
4.01799853731922,2.1
1.7342849696074478,2.02088670528662
2.4134351054078302,2.0
4.170287059694198,2.02088670528662
2.376604079204242,2.1
11.7594747664549,3.3464285714285698
2.0825744073723236,2.1
15.865902636571159,1.86
1.6887840205700626,2.02088670528662
13.390902179315802,1.86
2.9829373376545556,2.02088670528662
14.6408775339624,1.86
15.153832730708453,4.42213666987488
19.33162058001365,2.7
19.462294322974508,3.3464285714285698
1.6893063933628905,2.0
9.629303378202211,3.88214285714286
13.976825434630616,3.53703703703704
1.724450432052842,2.0
2.674312940254721,3.29359165424739
2.5095242463246277,2.0
10.227167820916627,2.995
14.097505401935246,1.86
14.279275376617681,3.3464285714285698
1.8010701255745345,3.88214285714286
2.565423271934617,3.29359165424739
19.490236350380894,1.86
11.118578101956885,2.995
4.17742451954412,2.02088670528662
6.393973490204894,2.7
11.919418121266764,1.86
11.708310655320156,3.3464285714285698
11.151671004126257,2.7
19.37563250753893,3.53703703703704
11.873085891241752,3.53703703703704
11.684343071287106,1.86
11.640873539889508,1.86
14.798366653329364,1.86
19.371203392486926,3.53703703703704
15.806960714346925,1.86
12.949624862058636,3.53703703703704
5.793821419180218,2.1
12.226127623315083,1.86
2.910453069425473,2.0
14.073664712565044,1.86
2.9727841115930262,2.0
11.697901784855366,3.53703703703704
6.39077026658357,3.3464285714285698
12.563769894221318,3.53703703703704
6.089655942856892,2.9769504397931303
11.088054403649437,1.86
14.898231689072759,1.86
4.344834639392345,1.86
12.450385592491523,1.86
3.239251851648534,2.02088670528662
13.886536838828471,2.7
4.211853425950656,3.40119047619048
15.070102277968967,1.86
11.70339429797432,1.86
4.214605975300867,2.7
2.247871601433996,2.1
2.296807166060025,2.1
2.296024634329454,2.1
2.3163726217695624,2.1
3.9737909248280823,3.40119047619048
13.701610307605122,1.86
3.8474790971679154,3.40119047619048
2.0918954138144734,2.1
12.175390217902892,2.7
2.1079916975261734,2.0
12.157771766024727,1.86
12.463765816454242,1.86
2.302366971137821,2.1
2.3255309386167524,2.1
15.531016474378395,1.86
8.632997894175439,4.42213666987488
15.365104451124987,1.86
15.401928288077457,1.86
15.663172487197153,1.86
14.649888664040976,1.86
3.0092944755707505,2.02088670528662
12.077201060754458,1.86
8.452584941095642,4.42213666987488
15.433276434242753,1.86
15.227090207875307,1.86
14.530986221753114,3.53703703703704
15.628861524741243,1.86
15.62572714839502,1.86
4.032506588615018,2.0
8.155101129380096,3.53703703703704
4.212413759368983,3.40119047619048
12.467310764984163,1.86
14.320683340602415,1.86
4.141191319471399,3.40119047619048
13.870938656763641,2.7
13.730341601841692,1.86
3.5356305589256927,3.3464285714285698
7.7923092594867684,2.1
15.717045688471746,1.86
4.213461027351881,3.40119047619048
13.525536887936976,1.86
14.756264415643471,3.53703703703704
4.161368020921709,2.02088670528662
14.037138043288616,1.86
15.466017558876624,3.53703703703704
10.772734794529928,3.29359165424739
12.150442444385043,1.86
15.402168990742421,1.86
11.469098249172045,1.86
15.198987975494907,1.86
15.19846149747172,3.3464285714285698
15.703526234934163,3.53703703703704
15.680920545863898,1.86
15.505274813703034,1.86
15.593203900865072,1.86
12.65293193557297,3.53703703703704
14.329899285763776,2.7
13.014089924259077,1.86
2.848509440064845,2.0
12.48618915401764,3.53703703703704
14.114149814440685,1.86
11.358948858266382,3.53703703703704
11.988278271762564,1.86
12.502921655829718,1.86
5.252136343565132,3.53703703703704
10.644018935181142,3.29359165424739
13.273131914180272,1.86
11.631821269617436,3.53703703703704
14.991863431604367,3.53703703703704
3.846751669951037,3.40119047619048
3.1389169529426,3.53703703703704
15.621753411088935,1.86
12.491299855978372,1.86
2.644120501790524,2.0
11.442645238911092,1.86
12.071686692515437,3.53703703703704
8.709932188152484,2.53352601156069
15.811589374378736,1.86
11.340591962505442,1.86
3.2249933812860903,2.0
12.708757079956783,1.86
11.041240865579486,1.86
15.30081164050127,1.86
14.963482213877976,1.86
2.7825540716329265,2.02088670528662
15.233588202627852,3.53703703703704
2.669554610497551,2.0
15.131357090637161,1.86
15.284859376389932,1.86
15.448258769633526,1.86
4.12460751799595,2.7
11.232536087389926,0.6
15.05429719134809,3.53703703703704
15.014184869049718,3.3464285714285698
15.0771488817511,3.53703703703704
13.342750672909247,1.86
13.190829751864452,1.86
7.172209956091159,3.53703703703704
12.588719565394907,1.86
15.566217039824238,1.86
15.20586135024592,1.86
13.79362969990282,3.53703703703704
15.358553028109963,1.86
2.6412908586388175,2.02088670528662
15.163515329349499,3.53703703703704
2.700302102750647,2.0
15.181815792631415,1.86
2.667350420440255,2.02088670528662
15.648733402876607,1.86
15.556116243148093,3.3464285714285698
2.676073743546506,2.02088670528662
13.03907081315764,1.86
13.769715805692718,1.86
4.213637453620569,3.40119047619048
15.418366585980333,3.53703703703704
14.516042356093914,1.86
14.819463055927523,3.53703703703704
15.17495601643148,1.86
11.503134703054249,1.86
15.253999509874129,1.86
14.849514246087702,1.86
13.804294185264823,1.86
2.6115344669605625,2.02088670528662
13.326126168812234,3.3464285714285698
2.6100062722777184,2.02088670528662
15.662389121013991,3.53703703703704
13.177182710486894,1.86
15.5424384715137,3.53703703703704
15.444094844235167,1.86
6.57589617874302,3.53703703703704
4.119522714118932,2.53352601156069
4.517160219165921,2.53352601156069
15.222380349842567,1.86
3.5919698809881666,3.53703703703704
15.206301130743716,1.86
15.349390464326286,1.86
13.423871113273602,3.53703703703704
15.488517639657847,1.86
15.124007301940726,3.53703703703704
12.886896410029678,1.86
15.241803174164236,1.86
15.587119302094786,1.86
14.848209153476727,3.53703703703704
15.581001847685178,3.53703703703704
13.19272928129104,1.86
14.792961220195451,1.86
11.426637497343508,3.53703703703704
15.521064725717782,1.86
15.456078906169278,1.86
2.739614279804621,3.3464285714285698
15.671958080069322,3.53703703703704
11.654371705580886,3.53703703703704
15.107414713932958,3.53703703703704
11.58842840594069,3.53703703703704
4.052877913077478,2.0
15.354941482200607,1.86
12.143660264559122,1.86
2.8360918741392176,3.2708333333333304
15.15671590996065,3.53703703703704
15.347569862037883,3.53703703703704
14.946822143092287,3.53703703703704
14.937030216406267,1.86
4.204311733037349,2.8125
15.330030562219122,1.86
15.71415301911502,1.86
17.420786564105793,2.5
15.171369637411985,1.86
15.054121631794917,1.86
13.999233914916143,1.86
15.523654505883917,1.86
13.762759890695872,1.86
11.841211831731034,1.86
14.194781384054139,3.53703703703704
13.728864630549964,1.86
7.228521325391526,3.53703703703704
12.984478004040573,1.86
12.858284157269589,1.86
12.722166875988858,1.86
15.648101444022796,1.86
15.18371122016597,3.53703703703704
11.841241723108343,3.53703703703704
5.3747716792548434,2.7
13.144185947064878,1.86
15.50064220673436,1.86
4.048823474030212,2.1572928821470203
2.767878900376197,1.86
2.858692141517829,3.40119047619048
18.953425960168705,1.86
5.751851216352717,2.1572928821470203
1.9099082382541663,2.0
12.250623299051545,2.7
4.310403100085945,2.1
15.586119892640852,1.86
11.498357908738285,3.88214285714286
15.574828364768667,1.86
14.531416423781305,3.3464285714285698
15.667560230612157,2.02088670528662
15.229572552455846,1.86
13.44463961066092,1.86
14.881209698633356,1.86
13.902765358572918,3.53703703703704
10.057174133533115,3.40119047619048
8.330165915242892,3.3464285714285698
10.811464074966292,3.53703703703704
4.205095756375497,3.40119047619048
12.182426230221893,3.53703703703704
15.507346114602175,1.86
15.60108781467802,3.3464285714285698
3.1919639928240473,3.53703703703704
15.539465856081467,1.86
13.428020335223653,1.86
4.206813939762571,3.40119047619048
15.291903625729265,1.86
4.166599726087154,3.53703703703704
12.46524762755287,1.86
14.479051942891067,3.3464285714285698
15.534506711260075,1.86
13.816501638057451,1.86
15.389334987490281,3.53703703703704
13.737487315978347,3.3464285714285698
12.939782432131892,1.86
12.563274066005325,3.53703703703704
15.510684275961214,3.53703703703704
13.993619315437545,1.86
15.327500400561371,1.86
13.74544324474183,1.86
14.32765713774277,1.86
7.174845810725333,2.1
15.233785700034662,1.86
15.149815509113157,3.53703703703704
3.871828589291385,3.53703703703704
2.7402703826092973,3.3464285714285698
15.640489295365748,3.53703703703704
1.968342609149263,2.0
15.150353994834365,3.53703703703704
1.5326792273733167,4.42213666987488
15.383030806437612,3.3464285714285698
4.141195165438212,2.0
7.7497304240352705,2.1
7.791730432889596,2.1
15.383324712699542,3.53703703703704
15.490767359746206,2.0
15.433718909546517,3.53703703703704
15.509892984718906,1.86
15.05604391060412,1.86
16.828166687905885,2.1572928821470203
15.124098605968436,3.53703703703704
2.7148059698352283,2.02088670528662
2.7061497238500403,2.02088670528662
2.681544801876205,2.02088670528662
2.668215688786989,3.3464285714285698
15.563839628414446,1.86
12.786631084899339,2.0
14.802757344697492,3.53703703703704
15.585898179649169,3.3464285714285698
2.7261347600458397,3.53703703703704
15.667194311319525,1.86
15.236659632821858,1.86
15.103343569283885,1.86
15.384930569885707,3.53703703703704
15.30422271855726,3.53703703703704
15.597654334545677,1.86
14.934920598839302,1.86
14.98017831305124,1.86
14.226693300419925,1.86
14.458155477329177,1.76724137931034
14.787723588919842,1.86
15.575093129418594,1.86
2.7946081050071876,2.02088670528662
15.628011077349072,1.86
1.543110741038219,2.995
3.7575791902696323,3.53703703703704
13.16766465132643,3.53703703703704
15.096752045432163,1.86
4.204699879345824,2.8125
4.167009880219936,3.53703703703704
7.674453970609572,2.1
15.64420242724835,1.86
15.502313027305556,1.86
15.640683692693647,1.86
15.352876968746035,1.86
11.383891832685219,3.53703703703704
15.398597337052468,1.86
5.868450884971402,2.1
15.389039904299324,3.53703703703704
4.088768614573544,2.0
13.206400706064978,2.02088670528662
15.128967095637908,1.86
4.162501438836467,3.53703703703704
2.7495859711210313,2.0
2.7456230795053274,3.29359165424739
2.743152942540828,3.29359165424739
2.739379574281965,2.0
15.602641033281307,3.53703703703704
6.29905428545955,2.0
15.18193559880088,3.53703703703704
4.20484676311051,3.40119047619048
14.998709087756694,1.86
5.854684193593028,2.1
5.8308134639966145,2.1
5.795319104289344,2.1
11.262297260627724,0.6
15.170998301891142,1.86
4.138481552368842,2.0
7.578933446357904,3.53703703703704
12.754792520453957,1.86
12.97457993003701,3.53703703703704
12.610197050934241,3.53703703703704
14.736895436342603,1.86
15.240715555518516,1.86
14.02238863901847,1.86
15.624174288939022,1.86
14.999739345349576,3.3464285714285698
15.163705468204654,3.3464285714285698
15.173155682609053,1.86
2.067433056826455,2.0
15.633332154017456,1.86
15.214879534657351,1.86
14.475454157612242,1.86
14.676738028670234,1.86
2.4006810639826375,2.0
2.9860252770495683,2.0
2.9518723880378075,2.0
2.3362852948680253,2.0
14.908649803686561,1.86
2.741336805385081,2.0
2.733074422785592,2.0
2.5266580214474077,2.0
14.874227121344154,1.86
3.964894216987821,3.40119047619048
14.605723967828686,1.86
14.87135381266702,1.86
12.537902441476332,2.0
15.391182106374922,1.86
15.117241121976841,3.53703703703704
14.801812257852825,1.86
14.95503753360621,1.86
2.9327047127685453,2.0
14.764026316916391,1.86
15.530183510972403,1.86
14.631950163571133,1.86
1.9498417355260909,3.3464285714285698
15.287364045729177,1.86
15.289260051023842,3.53703703703704
12.290696606112935,3.53703703703704
14.935904083461924,1.86
12.080323022092127,1.86
15.376456550586244,1.86
15.14233405487563,1.86
15.545516494323632,1.86
14.835765416663207,3.53703703703704
2.2480605604543618,2.0
2.2797230139575824,2.0
14.720362168549064,1.86
2.3489121535612956,3.53703703703704
15.49373724730446,1.86
14.84325783508262,3.53703703703704
14.943028804585774,3.53703703703704
15.35287069921828,1.86
3.3833407702798253,2.0
12.50840623952376,2.0
3.0384999704254447,3.53703703703704
2.7065236950880953,2.0
14.795723331942861,3.53703703703704
14.918720650950444,1.86
15.47565846609702,1.86
13.883311054061457,1.86
15.541318775890582,1.86
14.243131382829421,1.86
14.67907557706162,1.86
1.9221822682829242,2.0
4.0611625113987175,3.40119047619048
15.450486457070308,1.86
15.079475428216814,1.86
15.098421795073168,1.86
2.5068912558729033,2.02088670528662
13.879611417955616,1.86
4.2286142001652856,2.02088670528662
14.84617425291221,3.53703703703704
11.666444226995031,1.86
14.889600797286551,3.53703703703704
14.918701187763256,1.86
13.733651648571017,1.86
15.355395231134953,1.86
2.5841601146103543,3.53703703703704
15.099367681110735,1.86
8.767025428996707,3.53703703703704
10.067943748845533,3.53703703703704
14.705477337152491,1.86
15.297154307030334,1.86
2.184164483613473,3.53703703703704
14.741886221890818,1.86
2.1134311683515357,2.0
15.052239366568386,1.86
2.467566520834762,2.0
19.659372338366474,3.53703703703704
14.913957995290696,1.86
14.583217246737112,3.3464285714285698
15.318948623967932,1.86
13.551724526170968,1.86
14.650006756861043,1.86
14.936641578469468,3.53703703703704
15.167637169800102,3.3464285714285698
14.830022386361296,3.53703703703704
14.414567694271307,1.86
2.3414362849707153,2.0
15.514524616099527,1.86
14.38629309540769,3.53703703703704
14.63874430756071,1.86
14.678173201548628,1.86
12.495676543773987,1.86
12.450850713035152,1.86
2.2937529354535338,3.53703703703704
1.6133294300250385,2.0
12.55792083512098,2.0
14.92440453145765,1.86
15.431709666241323,3.3464285714285698
14.785205922892368,1.86
2.892106896622425,2.0
2.908721402141231,2.0
15.037976770325775,1.86
3.0901852983553373,2.02088670528662
13.952668881655672,1.86
14.09682751383375,1.86
15.391544001821796,2.0
17.775907950676714,1.86
14.15930121556807,1.86
13.821845772649088,1.86
15.636148630517237,1.86
14.34862546546358,1.86
15.512343942166885,1.86
13.316815683268672,3.3464285714285698
3.9381695358642594,2.02088670528662
1.7965499067170072,2.0
14.282401271514043,1.86
15.099722225038386,1.86
15.007830341750681,3.88214285714286
12.778276706176468,2.7
14.102378054329915,1.86
14.87228625909513,1.86
15.6879791939184,1.86
1.7079431021046503,2.0
14.73104956482141,1.86
13.820885840027733,3.53703703703704
12.838509799077878,3.53703703703704
15.293470535367646,1.86
14.795111824965506,1.86
15.326269490084565,3.53703703703704
14.889282789397294,1.86
11.712251003756192,1.86
15.60492653955717,1.86
14.599793729177822,1.86
3.9159396515509393,2.02088670528662
14.797282525055877,1.86
3.9253191897912614,2.0
15.139729480080186,3.53703703703704
14.5413260589004,1.86
14.94192615531889,1.86
2.727504373606579,2.53352601156069
3.8628431345777883,1.86
14.789565373334478,1.86
14.614098634464494,1.86
15.08691250577074,1.86
1.3312919179636995,3.40119047619048
14.760633509885395,3.53703703703704
2.87303459505746,2.0
15.011021157826892,1.86
15.331115837836885,1.86
15.08822665063044,1.86
13.2539396034153,1.86
15.703243884588172,3.53703703703704
13.336819802120548,3.53703703703704
14.298020470955432,3.53703703703704
15.233119533122652,1.86
12.728495375946096,3.53703703703704
15.316668719824222,1.86
15.27065913417763,1.86
14.958120850636686,1.86
15.361040099958212,1.86
12.826362334719317,3.3464285714285698
12.816246203983772,3.3464285714285698
12.531194812351298,2.1572928821470203
15.17705567192166,3.53703703703704
15.113027566921795,1.86
2.5796024627692624,1.86
13.669439996445911,2.1572928821470203
14.607293072103058,1.86
13.697902666030192,2.1572928821470203
13.681372921835344,2.1572928821470203
12.21714350155898,2.1572928821470203
15.22948024132376,1.86
3.5322285634865693,2.0
3.8727552257644815,2.0
15.394039470512931,1.86
3.3179979883661077,3.53703703703704
15.28405483097914,1.86
15.554152656756674,3.53703703703704
3.94442962493943,1.86
3.2936352215389677,2.0
14.75436935296286,1.86
13.755380552135122,2.1572928821470203
3.1843524517280613,3.29359165424739
1.5989591591776187,3.29359165424739
13.181161399878828,3.29359165424739
13.152755509871039,3.29359165424739
14.042186257936498,1.86
14.196528777778662,2.1572928821470203
13.577153395432902,2.1572928821470203
13.9765023645301,1.86
13.009484536803347,2.1572928821470203
15.58006154362962,1.86
14.840146542561513,1.86
15.073512262533601,3.53703703703704
15.49588510144379,1.86
1.7886098802777997,3.40119047619048
15.44004153415509,3.53703703703704
14.85804643614704,3.3464285714285698
13.708907431615652,3.53703703703704
1.6804376254372797,2.0
14.573453332668512,1.86
15.608431552653713,1.86
14.911152615574789,1.86
3.0717571319665042,3.3464285714285698
15.142448355429542,1.86
15.169726811881679,1.86
12.281071461403215,3.3464285714285698
14.478335106900364,1.86
11.75316830999312,1.86
13.756116439725266,1.86
15.31366062589206,3.3464285714285698
15.448056011822592,3.53703703703704
15.379766373325925,3.53703703703704
5.949799951623271,2.0
5.902826270702326,2.1
5.715769273938725,2.1
5.660972292046698,2.1
2.635406992165062,2.0
15.572921696370122,1.86
14.795625535107382,1.86
5.672854906257681,2.1
7.256463360158482,3.3464285714285698
15.039643212151049,1.86
15.714572162947082,1.86
11.682753725943744,1.86
8.395094982206775,4.42213666987488
15.27506860467127,1.86
15.226284439407717,1.86
15.4551920132763,1.86
15.310132240925679,1.86
